id,fecha,monto,tipo
25778,2024-01-15,3879,debito
25779,2024-01-15,4102,debito
25780,2024-09-10,3350,debito
25781,2024-09-10,3198,credito
25782,2024-09-10,3375,debito
25783,2024-09-10,2031,credito
25784,2024-03-22,2839,credito
25785,2024-03-22,2381,debito
25786,2024-12-01,645,credito
25787,2024-12-01,915,debito
25788,2024-06-30,3505,credito
25789,2024-06-30,3134,credito
25790,2024-06-30,719,debito
25791,2024-12-01,1442,debito
25792,2024-09-10,4090,credito
25793,2024-03-22,4148,credito
25794,2024-12-01,2497,credito
25795,2024-03-22,1714,credito
25796,2024-09-10,1592,debito
25797,2024-09-10,3274,debito
25798,2024-09-10,157,credito
25799,2024-12-01,1083,debito
25800,2024-03-22,2582,debito
25801,2024-03-22,4891,credito
25802,2024-03-22,871,debito
25803,2024-12-01,2753,debito
25804,2024-01-15,3408,credito
25805,2024-01-15,192,debito
25806,2024-01-15,4917,credito
25807,2024-12-01,3217,credito
25808,2024-01-15,4965,credito
25809,2024-12-01,1029,debito
25810,2024-01-15,2045,credito
25811,2024-01-15,2246,credito
25812,2024-12-01,4182,debito
25813,2024-01-15,3413,credito
25814,2024-12-01,173,credito
25815,2024-03-22,2105,credito
25816,2024-12-01,1083,debito
25817,2024-03-22,611,debito
25818,2024-03-22,4840,debito
25819,2024-12-01,662,credito
25820,2024-09-10,2026,debito
25821,2024-01-15,3398,debito
25822,2024-12-01,3348,debito
25823,2024-12-01,2322,debito
25824,2024-09-10,4913,debito
25825,2024-12-01,2736,credito
25826,2024-03-22,4214,credito
25827,2024-09-10,384,credito
25828,2024-12-01,3407,debito
25829,2024-01-15,3610,credito
25830,03-04-2024,4533,debito
25831,2024-03-22,2988,debito
25832,2024-01-15,1687,credito
25833,2024-06-30,4108,debito
25834,2024-12-01,2474,debito
25835,2024-12-01,1462,credito
25836,2024-03-22,2903,debito
25837,2024-12-01,1955,debito
25838,2024-09-10,931,credito
25839,2024-09-10,1579,credito
25840,2024-09-10,-200,credito
25841,2024-06-30,3263,debito
25842,2024-09-10,3019,credito
25843,2024-01-15,3263,credito
25844,2024-06-30,3171,debito
25845,2024-03-22,2368,debito
25846,2024-03-22,931,debito
25847,2024-12-01,1537,debito
25848,2024-01-15,1332,credito
25849,2024-12-01,956,debito
25850,2024-03-22,3298,credito
25851,2024-01-15,1798,credito
25852,2024-03-22,2258,debito
25853,2024-06-30,1778,credito
25854,2024-12-01,2175,debito
25855,2024-09-10,,credito
25856,2024-09-10,726,credito
25857,2024-06-30,1986,credito
25858,2024-01-15,2616,debito
25859,2024-12-01,1274,credito
25860,2024-09-10,4070,credito
25861,2024-12-01,385,debito
25862,2024-09-10,1387,debito
25863,2024-01-15,1370,debito
25864,2024-01-15,4104,credito
25865,2024-03-22,835,debito
25866,2024-12-01,357,debito
25867,2024-01-15,3368,credito
25868,2024-06-30,1068,debito
25869,2024-06-30,679,credito
25870,2024-12-01,2376,debito
25871,2024-06-30,343,debito
25872,2024-03-22,4054,debito
25873,2024-01-15,3286,credito
25874,2024-06-30,1690,debito
25875,2024-01-15,4856,debito
25876,2024-03-22,0,debito
25877,2024-09-10,1450,debito
25878,2024-12-01,3797,credito
25879,2024-03-22,4019,debito
25880,2024-12-01,2554,credito
25881,2024-06-30,3579,debito
25882,2024-12-01,271,credito
25883,2024-03-22,1026,credito
25884,2024-01-15,3844,credito
25885,2024-03-22,3790,credito
25886,2024-01-15,3308,debito
25887,2024-06-30,1084,debito
25888,2024-01-15,1666,debito
25889,2024-06-30,2875,debito
25890,2024-06-30,3049,debito
25891,2024-06-30,4748,credito
25892,2024-09-10,4651,credito
25893,2024-09-10,2417,debito
25894,2024-03-22,1617,credito
25895,2024-06-30,2860,debito
25896,2024-06-30,2365,debito
25897,2024-03-22,2567,credito
25898,2024-12-01,873,credito
25899,2024-09-10,481,credito
25900,2024-03-22,3197,debito
25901,2024-03-22,1235,credito
25902,2024-03-22,4821,credito
25903,2024-06-30,309,debito
25904,03-04-2024,2874,credito
25905,2024-01-15,4420,credito
25906,2024-06-30,3807,credito
25907,2024-03-22,4403,credito
25908,2024-12-01,2224,debito
25909,2024-06-30,4021,credito
25910,2024-01-15,2644,debito
25911,2024-12-01,1898,debito
25912,2024-09-10,4396,credito
25913,2024-06-30,2517,credito
25914,2024-12-01,3848,debito
25915,2024-12-01,162,credito
25916,2024-03-22,4550,debito
25917,2024-09-10,3557,credito
25918,2024-01-15,3690,debito
25919,2024-01-15,4147,credito
25920,2024-12-01,3433,credito
25921,2024-09-10,2643,credito
25922,2024-12-01,4303,credito
25923,2024-01-15,2655,credito
25924,2024-06-30,3737,debito
25925,2024-06-30,336,debito
25926,2024-03-22,3363,debito
25927,2024-06-30,4327,credito
25928,2024-03-22,2977,debito
25929,2024-01-15,1279,desconocido
25930,2024-01-15,826,credito
25931,2024-06-30,3064,debito
25932,2024-03-22,4030,debito
25933,2024-01-15,466,credito
25934,2024-03-22,3086,credito
25935,2024-03-22,585,debito
25936,2024-03-22,3711,credito
25937,2024-03-22,4022,debito
25938,2024-09-10,3868,debito
25939,2024-01-15,1624,debito
25940,2024-12-01,995,debito
25941,2024-09-10,527,credito
25942,2024-12-01,1665,debito
25943,2024-01-15,1177,credito
25944,2024-03-22,3334,debito
25945,2024-09-10,685,credito
25946,2024-01-15,3223,debito
25947,2024-03-22,941,debito
25948,2024-03-22,4522,credito
25949,2024-09-10,1905,debito
25950,2024-03-22,4699,debito
25951,2024-01-15,4341,debito
25952,2024-06-30,4922,credito
25953,2024-09-10,438,debito
25954,2024-01-15,339,debito
25955,2024-01-15,326,credito
25956,2024-12-01,4447,debito
25957,03-04-2024,3606,credito
25958,2024-09-10,4648,debito
25959,2024-03-22,4562,credito
25960,2024-12-01,4542,credito
25961,2024-03-22,3660,credito
25962,2024-01-15,3835,credito
25963,2024-06-30,3989,debito
25964,2024-06-30,1555,debito
25965,2024-06-30,647,debito
25966,2024-06-30,3889,debito
25967,2024-03-22,299,debito
25968,2024-01-15,375,debito
25969,2024-03-22,3892,credito
25970,2024-06-30,2473,debito
25971,2024-12-01,2772,credito
25972,2024-09-10,1620,debito
25973,2024-06-30,3314,credito
25974,2024-09-10,3921,credito
25975,2024-06-30,4023,credito
25976,2024-09-10,3453,debito
25977,2024-03-22,4205,credito
25978,2024-01-15,4572,debito
25979,2024-03-22,4315,debito
25980,2024-06-30,2100,debito
25981,2024-01-15,2314,debito
25982,2024-12-01,2927,credito
25983,2024-12-01,2291,debito
25984,2024-12-01,3940,credito
25985,2024-03-22,531,credito
25986,2024-03-22,3823,debito
25987,2024-06-30,483,debito
25988,2024-09-10,4220,debito
25989,2024-09-10,4651,debito
25990,2024-09-10,2181,debito
25991,2024-06-30,4758,debito
25992,2024-01-15,3797,debito
25993,2024-06-30,3318,debito
25994,2024-03-22,4898,credito
25995,2024-06-30,884,debito
25996,2024-12-01,4543,credito
25997,2024-12-01,2632,credito
25998,2024-01-15,3954,debito
25999,2024-03-22,249,debito
26000,2024-09-10,345,debito
26001,2024-12-01,4935,credito
26002,2024-09-10,3412,credito
26003,2024-06-30,2969,credito
26004,2024-01-15,456,credito
26005,2024-01-15,3646,debito
26006,2024-09-10,4930,credito
26007,2024-12-01,3721,debito
26008,2024-06-30,1943,credito
26009,2024-01-15,860,debito
26010,2024-03-22,2655,credito
26011,2024-01-15,2398,credito
26012,2024-12-01,511,debito
26013,2024-12-01,4544,debito
26014,2024-12-01,1869,credito
26015,2024-12-01,4558,debito
26016,2024-09-10,2144,debito
26017,2024-01-15,509,debito
26018,2024-06-30,2249,debito
26019,2024-03-22,280,credito
26020,2024-12-01,2328,debito
26021,2024-03-22,768,credito
26022,2024-06-30,3277,debito
26023,2024-03-22,3795,credito
26024,2024-03-22,2978,credito
26025,2024-09-10,2094,debito
26026,2024-03-22,3961,debito
26027,2024-03-22,2902,credito
26028,2024-09-10,3256,debito
26029,2024-09-10,3016,credito
26030,2024-03-22,3315,credito
26031,2024-01-15,2674,debito
26032,2024-12-01,1492,debito
26033,2024-01-15,229,debito
26034,2024-01-15,2811,credito
26035,2024-03-22,2259,debito
26036,2024-01-15,1108,credito
26037,2024-03-22,4894,debito
26038,2024-01-15,4119,debito
26039,2024-12-01,3912,debito
26040,2024-01-15,3490,credito
26041,2024-12-01,,credito
26042,2024-12-01,4452,debito
26043,2024-09-10,1961,debito
26044,2024-03-22,3035,debito
26045,2024-03-22,,credito
26046,2024-06-30,151,debito
26047,2024-12-01,3472,credito
26048,2024-09-10,440,credito
26049,2024-09-10,4488,debito
26050,2024-03-22,2448,credito
26051,2024-06-30,829,credito
26052,2024-03-22,4430,debito
26053,2024-09-10,2905,debito
26054,2024-01-15,4855,credito
26055,2024-01-15,2215,debito
26056,2024-01-15,4920,debito
26057,2024-03-22,2470,debito
26058,2024-09-10,755,debito
26059,2024-06-30,2080,debito
26060,2024-12-01,1838,credito
26061,2024-03-22,2996,credito
26062,2024-06-30,2710,credito
26063,2024-09-10,1398,debito
26064,2024-03-22,1828,credito
26065,2024-09-10,158,debito
26066,2024-01-15,2746,credito
26067,2024-03-22,526,debito
26068,2024-01-15,3483,credito
26069,2024-09-10,1942,debito
26070,2024-03-22,4473,debito
26071,2024-03-22,761,debito
26072,2024-01-15,3337,debito
26073,2024-01-15,1249,credito
26074,2024-12-01,206,debito
26075,2024-01-15,4380,debito
26076,2024-01-15,4875,debito
26077,2024-03-22,3153,debito
26078,2024-01-15,1322,debito
26079,2024-09-10,1487,credito
26080,2024-01-15,2052,debito
26081,2024-12-01,3029,debito
26082,2024-03-22,3078,debito
26083,2024-03-22,354,debito
26084,2024-06-30,4298,credito
26085,2024-01-15,1568,credito
26086,2024-09-10,372,credito
26087,2024-01-15,2107,credito
26088,2024-06-30,438,credito
26089,2024-01-15,497,credito
26090,2024-06-30,1109,debito
26091,2024-09-10,2292,credito
26092,2024-06-30,2589,invalid
26093,2024-09-10,1051,debito
26094,2024-03-22,3077,credito
26095,2024-03-22,4465,credito
26096,2024-01-15,2303,debito
26097,2024-03-22,2540,debito
26098,2024-12-01,927,debito
26099,2024-03-22,3566,credito
26100,2024-01-15,3273,credito
26101,2024-01-15,432,credito
26102,2024-06-30,728,debito
26103,2024-01-15,4501,debito
26104,2024-03-22,4853,credito
26105,2024-09-10,1074,credito
26106,2024-03-22,2204,debito
26107,2024-09-10,3117,debito
26108,2024-01-15,1746,credito
26109,2024-09-10,165,debito
26110,2024-06-30,4225,credito
26111,2024-09-10,2053,credito
26112,2024-03-22,2651,credito
26113,2024-03-22,807,credito
26114,2024-03-22,2460,debito
26115,2024-06-30,2142,debito
26116,2024-12-01,2386,debito
26117,2024-03-22,2207,debito
26118,2024-06-30,340,debito
26119,2024-09-10,2768,credito
26120,2024-12-01,1118,credito
26121,2024-03-22,141,debito
26122,2024-09-10,4286,credito
26123,2024-01-15,453,debito
26124,2024-09-10,1411,debito
26125,2024-03-22,4839,debito
26126,2024-09-10,1747,credito
26127,2024-03-22,4999,debito
26128,2024-03-22,1596,credito
26129,2024-03-22,3498,debito
26130,2024-01-15,3736,credito
26131,2024-01-15,4096,debito
26132,2024-12-01,4984,debito
26133,2024-09-10,2739,debito
26134,2024-09-10,2577,credito
26135,2024-12-01,429,credito
26136,2024-01-15,3568,credito
26137,2024-03-22,3777,debito
26138,2024-06-30,4886,debito
26139,2024-12-01,0,debito
26140,2024-09-10,561,debito
26141,2024-01-15,1565,credito
26142,2024-12-01,3009,debito
26143,2024-01-15,3554,credito
26144,2024-09-10,1776,credito
26145,2024-03-22,1938,debito
26146,2024-09-10,4162,credito
26147,2024-01-15,1013,credito
26148,2024-12-01,4218,credito
26149,2024-09-10,2637,credito
26150,2024-03-22,3282,credito
26151,2024-03-22,4701,credito
26152,2024-06-30,4516,credito
26153,2024-03-22,818,debito
26154,2024-01-15,1332,debito
26155,2024-12-01,2853,debito
26156,2024-01-15,1194,credito
26157,2024-03-22,2708,debito
26158,2024-06-30,4623,credito
26159,2024-12-01,4930,debito
26160,2024-01-15,4960,debito
26161,2024-06-30,554,credito
26162,2024-12-01,1317,debito
26163,2024-12-01,3177,debito
26164,2024-03-22,3149,credito
26165,2024-09-10,800,debito
26166,2024-06-30,770,debito
26167,2024-09-10,4432,credito
26168,2024-12-01,4402,debito
26169,2024-12-01,2949,debito
26170,2024-01-15,2550,debito
26171,2024-12-01,1475,debito
26172,2024-09-10,-200,credito
26173,2024-03-22,2440,credito
26174,2024-03-22,356,debito
26175,2024-09-10,474,debito
26176,2024-12-01,2413,debito
26177,2024-06-30,2229,debito
26178,2024-06-30,4600,credito
26179,2024-09-10,3705,debito
26180,2024-12-01,2354,credito
26181,2024-03-22,4099,debito
26182,2024-01-15,1134,credito
26183,2024-12-01,4567,debito
26184,2024-06-30,3947,credito
26185,2024-06-30,2042,debito
26186,2024-03-22,2570,credito
26187,2024-09-10,595,debito
26188,2024-12-01,912,debito
26189,2024-06-30,2262,debito
26190,2024-12-01,702,debito
26191,2024-01-15,2944,debito
26192,2024-12-01,2790,credito
26193,2024-06-30,3898,credito
26194,2024-01-15,1567,debito
26195,2024-06-30,4265,debito
26196,2024-03-22,4784,debito
26197,2024-12-01,3444,debito
26198,2024-06-30,1495,credito
26199,2024-12-01,3708,debito
26200,2024-03-22,3632,debito
26201,2024-09-10,3573,credito
26202,2024-09-10,4809,debito
26203,2024-06-30,2205,debito
26204,2024-03-22,1052,credito
26205,2024-06-30,3616,debito
26206,2024-12-01,2078,credito
26207,2024-09-10,4834,debito
26208,2024-09-10,1897,debito
26209,2024-01-15,1256,debito
26210,2024-06-30,3403,debito
26211,2024-03-22,2198,credito
26212,2024-09-10,1664,debito
26213,2024-09-10,260,debito
26214,2024-01-15,4340,debito
26215,2024-09-10,2733,debito
26216,2024-03-22,1701,debito
26217,2024-06-30,2269,credito
26218,2024-01-15,1079,credito
26219,2024-03-22,844,debito
26220,2024-12-01,3709,debito
26221,2024-01-15,0,debito
26222,2024-09-10,2133,credito
26223,2024-01-15,189,debito
26224,2024-03-22,3612,debito
26225,2024-01-15,312,debito
26226,2024-03-22,4935,debito
26227,2024-03-22,4612,debito
26228,2024-06-30,2789,debito
26229,2024-09-10,847,credito
26230,2024-06-30,2275,credito
26231,2024-01-15,1863,debito
26232,2024-09-10,4420,debito
26233,2024-12-01,771,credito
26234,2024-09-10,2067,debito
26235,2024-09-10,671,debito
26236,2024-09-10,1150,credito
26237,2024-06-30,2452,debito
26238,2024-06-30,1306,debito
26239,2024-01-15,1546,credito
26240,2024-01-15,1924,debito
26241,2024-09-10,3228,credito
26242,2024-12-01,3913,debito
26243,2024-03-22,4738,credito
26244,2024-12-01,4687,debito
26245,2024-06-30,1767,debito
26246,2024-03-22,1215,invalid
26247,2024-03-22,3349,credito
26248,2024-06-30,4388,debito
26249,2024-06-30,2366,credito
26250,2024-12-01,3693,credito
26251,2024-06-30,3184,credito
26252,2024-01-15,1072,debito
26253,2024-03-22,2661,credito
26254,2024-03-22,812,credito
26255,2024-01-15,4815,debito
26256,2024-03-22,3021,debito
26257,2024-06-30,3415,debito
26258,2024-03-22,4793,credito
26259,2024-12-01,3190,credito
26260,2024-09-10,3749,debito
26261,2024-01-15,1599,credito
26262,2024-03-22,2265,credito
26263,2024-01-15,4968,debito
26264,2024-09-10,1448,credito
26265,2024-03-22,4119,debito
26266,2024-03-22,2714,debito
26267,2024-03-22,4457,debito
26268,2024-12-01,3308,debito
26269,2024-03-22,1963,credito
26270,2024-03-22,4363,credito
26271,2024-09-10,2022,debito
26272,2024-03-22,1798,credito
26273,2024-06-30,1326,credito
26274,2024-01-15,3399,credito
26275,2024-06-30,1889,debito
26276,2024-06-30,3872,debito
26277,2024-06-30,266,credito
26278,2024-03-22,3181,credito
26279,2024-12-01,4991,credito
26280,2024-06-30,429,credito
26281,2024-03-22,436,credito
26282,2024-03-22,2120,credito
26283,2024-09-10,1047,debito
26284,2024-12-01,2771,credito
26285,2024-12-01,4646,credito
26286,2024-03-22,1081,credito
26287,2024-12-01,1557,debito
26288,2024-12-01,4467,debito
26289,2024-03-22,3101,credito
26290,2024-12-01,3762,debito
26291,2024-03-22,1108,debito
26292,2024-09-10,2242,credito
26293,2024-01-15,2419,credito
26294,2024-06-30,2838,debito
26295,2024-12-01,2296,debito
26296,2024-12-01,4422,credito
26297,2024-01-15,3150,credito
26298,2024-12-01,4166,debito
26299,2024-06-30,797,debito
26300,2024-03-22,419,credito
26301,2024-03-22,2059,credito
26302,2024-09-10,0,credito
26303,2024-03-22,3588,debito
26304,2024-06-30,3480,debito
26305,2024-06-30,4507,credito
26306,2024-09-10,1308,credito
26307,2024-01-15,4270,debito
26308,2024-06-30,3716,debito
26309,2024-06-30,4918,debito
26310,2024-12-01,3335,debito
26311,2024-09-10,2461,credito
26312,2024-12-01,146,credito
26313,2024-12-01,1186,credito
26314,2024-06-30,4459,credito
26315,2024-06-30,4748,credito
26316,2024-12-01,2984,debito
26317,2024-09-10,4305,debito
26318,2024-09-10,2284,credito
26319,2024-12-01,4973,debito
26320,2024-06-30,4977,debito
26321,2024-09-10,780,credito
26322,2024-06-30,1906,debito
26323,2024-09-10,3990,debito
26324,2024-12-01,4442,debito
26325,2024-01-15,3696,debito
26326,2024-12-01,2179,debito
26327,2024-09-10,4738,credito
26328,2024-06-30,1615,debito
26329,2024-09-10,1456,credito
26330,2024-03-22,126,credito
26331,2024-01-15,2927,debito
26332,2024-03-22,1540,credito
26333,2024-09-10,1607,credito
26334,2024-06-30,3381,credito
26335,2024-03-22,433,credito
26336,2024-06-30,4342,debito
26337,2024-09-10,847,debito
26338,2024-12-01,2881,credito
26339,2024-03-22,3059,credito
26340,2024-06-30,4862,debito
26341,2024-12-01,810,credito
26342,2024-09-10,3034,credito
26343,2024-01-15,1896,credito
26344,2024-01-15,1585,credito
26345,2024-01-15,813,credito
26346,2024-03-22,2711,credito
26347,2024-09-10,2605,debito
26348,2024-03-22,4306,credito
26349,2024-09-10,182,credito
26350,2024-09-10,434,credito
26351,2024-09-10,508,debito
26352,2024-01-15,2795,debito
26353,2024-03-22,4115,credito
26354,2024-01-15,1763,credito
26355,2024-03-22,4868,debito
26356,2024-03-22,3032,credito
26357,2024-12-01,642,debito
26358,2024-06-30,4490,credito
26359,2024-01-15,2770,credito
26360,2024-03-22,138,credito
26361,2024-09-10,1919,credito
26362,2024-01-15,3699,debito
26363,2024-03-22,4957,credito
26364,2024-09-10,2460,debito
26365,2024-09-10,1034,debito
26366,2024-12-01,3301,debito
26367,2024-12-01,3060,debito
26368,2024-06-30,4831,debito
26369,2024-03-22,4377,debito
26370,2024-12-01,628,credito
26371,2024-12-01,1451,debito
26372,2024-03-22,4755,credito
26373,2024-12-01,2376,credito
26374,2024-01-15,4018,credito
26375,2024-01-15,2785,credito
26376,2024-06-30,380,credito
26377,2024-12-01,215,credito
26378,2024-12-01,1891,debito
26379,2024-12-01,1482,debito
26380,2024-12-01,3576,credito
26381,2024-09-10,1168,debito
26382,2024-01-15,4032,credito
26383,2024-01-15,4600,debito
26384,2024-12-01,553,debito
26385,2024-03-22,1383,debito
26386,2024-03-22,2510,debito
26387,2024-03-22,3148,credito
26388,2024-06-30,4057,credito
26389,2024-09-10,3526,debito
26390,2024-01-15,4184,debito
26391,2024-12-01,4139,debito
26392,2024-01-15,3229,debito
26393,2024-01-15,2097,credito
26394,2024-03-22,3767,debito
26395,2024-12-01,3996,debito
26396,2024-03-22,1600,credito
26397,2024-12-01,4062,debito
26398,2024-12-01,2061,credito
26399,2024-09-10,2871,credito
26400,2024-01-15,1312,debito
26401,2024-09-10,4171,debito
26402,2024-01-15,4517,credito
26403,2024-09-10,306,credito
26404,2024-03-22,1806,credito
26405,2024-12-01,2868,debito
26406,2024-01-15,4293,debito
26407,2024-06-30,514,debito
26408,2024-01-15,4603,credito
26409,2024-01-15,1039,debito
26410,2024-09-10,3363,debito
26411,2024-12-01,1052,debito
26412,2024-03-22,804,debito
26413,2024-01-15,4795,debito
26414,2024-12-01,705,debito
26415,2024-03-22,2726,credito
26416,2024-03-22,1854,debito
26417,2024-09-10,3759,debito
26418,2024-03-22,124,debito
26419,2024-12-01,1599,credito
26420,2024-03-22,677,debito
26421,2024-01-15,1899,debito
26422,2024-01-15,4550,credito
26423,2024-12-01,3564,debito
26424,2024-12-01,2109,credito
26425,2024-06-30,4706,credito
26426,2024-03-22,2351,credito
26427,2024-09-10,4226,credito
26428,2024-01-15,4472,debito
26429,2024-12-01,1375,debito
